episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food,anomaly_score,is_anomaly
2449,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.145,154,0,1.0,51.28,0.18339890326548153,0.0
2450,BreadthFirst,Maze3_medium.txt,2000,340,34,0,28.352,157,0,1.0,58.82,0.10072450483545298,0.0
2451,BreadthFirst,Maze3_medium.txt,2000,420,42,0,23.6685,169,0,1.0,47.62,0.18034823871536565,0.0
2452,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.493,161,0,1.0,48.78,0.1933800122575558,0.0
2453,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.7015,164,0,1.0,44.44,0.1816750678727007,0.0
2454,BreadthFirst,Maze3_medium.txt,2000,370,37,0,27.355,161,0,1.0,54.05,0.15482996050885706,0.0
2455,BreadthFirst,Maze3_medium.txt,2000,460,46,0,24.049,165,0,1.0,43.48,0.1845896148156968,0.0
2456,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.739,173,0,1.0,50.0,0.17471050715303038,0.0
2457,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.3775,174,0,1.0,46.51,0.1701520874154353,0.0
2458,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.797,156,0,1.0,52.63,0.18086701190733756,0.0
2459,BreadthFirst,Maze3_medium.txt,2000,470,47,0,22.736,164,0,1.0,42.55,0.17383534660190886,0.0
2460,BreadthFirst,Maze3_medium.txt,2000,400,40,0,23.634,158,0,1.0,50.0,0.1805620645994403,0.0
2461,BreadthFirst,Maze3_medium.txt,2000,380,38,0,29.338,147,0,1.0,52.63,0.12811268077805776,0.0
2462,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.3755,152,0,1.0,48.78,0.17896420022642623,0.0
2463,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.8645,160,0,1.0,44.44,0.18238982263614928,0.0
2464,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.782,161,0,1.0,51.28,0.1873863401769416,0.0
2465,BreadthFirst,Maze3_medium.txt,2000,370,37,0,23.8485,156,0,1.0,54.05,0.16069881271526099,0.0
2466,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.4715,173,0,1.0,47.62,0.17520867328325546,0.0
2467,BreadthFirst,Maze3_medium.txt,2000,460,46,0,23.588,169,0,1.0,43.48,0.1743789273078144,0.0
2468,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.3465,163,0,1.0,50.0,0.19167996578009328,0.0
2469,BreadthFirst,Maze3_medium.txt,2000,460,46,0,21.3145,188,0,1.0,43.48,0.11189090261517226,0.0
2470,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.2095,145,0,1.0,51.28,0.1661358246001488,0.0
2471,BreadthFirst,Maze3_medium.txt,2000,410,41,0,23.784,155,0,1.0,48.78,0.18477378593081345,0.0
2472,BreadthFirst,Maze3_medium.txt,2000,450,45,0,23.9035,159,0,1.0,44.44,0.18238982263614928,0.0
2473,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.436,156,0,1.0,52.63,0.1642041416738816,0.0
2474,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.9485,146,0,1.0,52.63,0.15916139646455435,0.0
2475,BreadthFirst,Maze3_medium.txt,2000,350,35,0,29.713,145,0,1.0,57.14,0.08556586188059756,0.0
2476,BreadthFirst,Maze3_medium.txt,2000,450,45,0,25.59,168,0,1.0,44.44,0.1715835083570848,0.0
2477,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.028,168,0,1.0,47.62,0.18693586625899988,0.0
2478,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.0465,142,0,1.0,51.28,0.16280092317457273,0.0
2479,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.058,154,0,1.0,45.45,0.16856591232090906,0.0
2480,BreadthFirst,Maze3_medium.txt,2000,430,43,0,22.7285,165,0,1.0,46.51,0.17410435667038515,0.0
2481,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.863,162,0,1.0,44.44,0.17949605084013348,0.0
2482,BreadthFirst,Maze3_medium.txt,2000,420,42,0,22.7155,157,0,1.0,47.62,0.1773718146064695,0.0
2483,BreadthFirst,Maze3_medium.txt,2000,400,40,0,24.658,152,0,1.0,50.0,0.1903829843228545,0.0
2484,BreadthFirst,Maze3_medium.txt,2000,440,44,0,24.3985,155,0,1.0,45.45,0.1809204387435629,0.0
2485,BreadthFirst,Maze3_medium.txt,2000,390,39,0,28.3735,153,0,1.0,51.28,0.14606500284295276,0.0
2486,BreadthFirst,Maze3_medium.txt,2000,390,39,0,27.313,158,0,1.0,51.28,0.1677085298433703,0.0
2487,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.7275,148,0,1.0,48.78,0.16323230224513174,0.0
2488,BreadthFirst,Maze3_medium.txt,2000,430,43,0,25.8245,169,0,1.0,46.51,0.1673752115648034,0.0
2489,BreadthFirst,Maze3_medium.txt,2000,420,42,0,23.3855,157,0,1.0,47.62,0.18203679416365237,0.0
2490,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.1325,174,0,1.0,44.44,0.16561518167989148,0.0
2491,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.8615,164,0,1.0,48.78,0.19246074204728297,0.0
2492,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.9945,165,0,1.0,45.45,0.18103964366309694,0.0
2493,BreadthFirst,Maze3_medium.txt,2000,500,50,0,21.6465,173,0,1.0,40.0,0.1531409822236216,0.0
2494,BreadthFirst,Maze3_medium.txt,2000,460,46,0,24.535,176,0,1.0,43.48,0.16367373596375273,0.0
2495,BreadthFirst,Maze3_medium.txt,2000,380,38,0,25.8365,159,0,1.0,52.63,0.1816492711107222,0.0
2496,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.498,157,0,1.0,52.63,0.18062906276003382,0.0
2497,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.9205,163,0,1.0,48.78,0.19113135100373013,0.0
2498,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.845,153,0,1.0,46.51,0.18034799752958453,0.0
2499,BreadthFirst,Maze3_medium.txt,2000,370,37,0,24.234,154,0,1.0,54.05,0.16421034810213808,0.0
2500,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.945,147,0,1.0,50.0,0.17511094667492355,0.0
2501,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.7375,153,0,1.0,46.51,0.1817617331060793,0.0
2502,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.424,155,0,1.0,51.28,0.17997229698304718,0.0
2503,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.958,173,0,1.0,50.0,0.172594948227424,0.0
2504,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.8385,158,0,1.0,46.51,0.18565596156723352,0.0
2505,BreadthFirst,Maze3_medium.txt,2000,440,44,0,22.6675,167,0,1.0,45.45,0.16434306721799996,0.0
2506,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.855,161,0,1.0,54.05,0.162299247737139,0.0
2507,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.861,180,0,1.0,50.0,0.16226006772955892,0.0
2508,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.737,166,0,1.0,51.28,0.1867461033581847,0.0
2509,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.652,153,0,1.0,47.62,0.18053043136956726,0.0
2510,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.2685,160,0,1.0,52.63,0.1660573914882678,0.0
2511,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.614,157,0,1.0,52.63,0.18252570366778847,0.0
2512,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.328,164,0,1.0,47.62,0.18696433373667004,0.0
2513,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.2205,159,0,1.0,52.63,0.18328874609022816,0.0
2514,BreadthFirst,Maze3_medium.txt,2000,460,46,0,22.5215,162,0,1.0,43.48,0.1695174131010908,0.0
2515,BreadthFirst,Maze3_medium.txt,2000,410,41,0,25.4185,165,0,1.0,48.78,0.1910093551711099,0.0
2516,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.5665,163,0,1.0,50.0,0.19131822732259096,0.0
2517,BreadthFirst,Maze3_medium.txt,2000,400,40,0,26.81,152,0,1.0,50.0,0.17599081757937846,0.0
2518,BreadthFirst,Maze3_medium.txt,2000,360,36,0,24.848,167,0,1.0,55.56,0.14804238615092397,0.0
2519,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.5825,160,0,1.0,47.62,0.18646699494639857,0.0
2520,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.2805,165,0,1.0,47.62,0.18726452497114154,0.0
2521,BreadthFirst,Maze3_medium.txt,2000,410,41,0,27.4215,153,0,1.0,48.78,0.16085084464586324,0.0
2522,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.1495,166,0,1.0,48.78,0.19114214731603335,0.0
2523,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.0945,151,0,1.0,52.63,0.17914687158689385,0.0
2524,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.386,151,0,1.0,54.05,0.16742388846418432,0.0
2525,BreadthFirst,Maze3_medium.txt,2000,380,38,0,28.9135,154,0,1.0,52.63,0.13866936701953514,0.0
2526,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.259,168,0,1.0,50.0,0.18703228033204478,0.0
2527,BreadthFirst,Maze3_medium.txt,1856,380,38,0,25.5878,141,0,1.0,48.84,0.12385102797658187,0.0
2528,BreadthFirst,Maze3_medium.txt,2000,380,38,0,29.5175,140,0,1.0,52.63,0.12055450672116746,0.0
2529,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.569,158,0,1.0,48.78,0.17453467966946512,0.0
2530,BreadthFirst,Maze3_medium.txt,2000,370,37,0,26.4465,146,0,1.0,54.05,0.150027969918961,0.0
2531,BreadthFirst,Maze3_medium.txt,2000,410,41,0,26.2285,160,0,1.0,48.78,0.18431178714222168,0.0
2532,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.0545,167,0,1.0,48.78,0.18786204249382615,0.0
2533,BreadthFirst,Maze3_medium.txt,2000,450,45,0,22.497,164,0,1.0,44.44,0.16369990998623168,0.0
2534,BreadthFirst,Maze3_medium.txt,2000,370,37,0,27.3455,152,0,1.0,54.05,0.15498938403928575,0.0
2535,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.2645,166,0,1.0,51.28,0.18311999616862779,0.0
2536,BreadthFirst,Maze3_medium.txt,2000,390,39,0,24.958,186,0,1.0,51.28,0.1510087296912883,0.0
2537,BreadthFirst,Maze3_medium.txt,2000,370,37,0,25.4845,154,0,1.0,54.05,0.16742829332883113,0.0
2538,BreadthFirst,Maze3_medium.txt,2000,360,36,0,27.3435,162,0,1.0,55.56,0.13829147308660256,0.0
2539,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.191,162,0,1.0,51.28,0.1846293776772256,0.0
2540,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.813,154,0,1.0,51.28,0.18429743108674296,0.0
2541,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.7135,157,0,1.0,50.0,0.19182519046879165,0.0
2542,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.0735,163,0,1.0,51.28,0.184008872746167,0.0
2543,BreadthFirst,Maze3_medium.txt,2000,380,38,0,25.134,164,0,1.0,52.63,0.17753099899497077,0.0
2544,BreadthFirst,Maze3_medium.txt,2000,370,37,0,24.335,158,0,1.0,54.05,0.165772198938464,0.0
2545,BreadthFirst,Maze3_medium.txt,2000,400,40,0,24.981,144,0,1.0,50.0,0.16876661724535563,0.0
2546,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.6765,168,0,1.0,46.51,0.1808273140618894,0.0
2547,BreadthFirst,Maze3_medium.txt,2000,410,41,0,24.5185,168,0,1.0,48.78,0.18910191339425364,0.0
2548,BreadthFirst,Maze3_medium.txt,2000,340,34,0,27.832,154,0,1.0,58.82,0.1053780354303685,0.0
2549,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.4225,163,0,1.0,46.51,0.1880654125111791,0.0
2550,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.579,160,0,1.0,52.63,0.15691177265279205,0.0
2551,BreadthFirst,Maze3_medium.txt,2000,420,42,0,22.917,171,0,1.0,47.62,0.16421026129506355,0.0
2552,BreadthFirst,Maze3_medium.txt,2000,360,36,0,25.053,156,0,1.0,55.56,0.1493568631629978,0.0
2553,BreadthFirst,Maze3_medium.txt,2000,360,36,0,26.0955,161,0,1.0,55.56,0.15489595071275336,0.0
2554,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.8325,156,0,1.0,50.0,0.18971285239742675,0.0
2555,BreadthFirst,Maze3_medium.txt,2000,370,37,0,25.4245,150,0,1.0,54.05,0.159979295013285,0.0
2556,BreadthFirst,Maze3_medium.txt,2000,470,47,0,23.299,182,0,1.0,42.55,0.14099080635524125,0.0
2557,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.0055,160,0,1.0,47.62,0.19103321601581102,0.0
2558,BreadthFirst,Maze3_medium.txt,2000,460,46,0,23.7025,186,0,1.0,43.48,0.14392987412760255,0.0
2559,BreadthFirst,Maze3_medium.txt,2000,390,39,0,25.4335,156,0,1.0,51.28,0.186930677698184,0.0
2560,BreadthFirst,Maze3_medium.txt,2000,410,41,0,25.0365,179,0,1.0,48.78,0.16375750415830886,0.0
2561,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.166,165,0,1.0,46.51,0.18758550158732823,0.0
2562,BreadthFirst,Maze3_medium.txt,2000,510,51,0,20.989,162,0,1.0,39.22,0.1654011610674922,0.0
2563,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.564,153,0,1.0,47.62,0.1818457477077171,0.0
2564,BreadthFirst,Maze3_medium.txt,2000,420,42,0,25.2275,161,0,1.0,47.62,0.1859724733564148,0.0
2565,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.197,158,0,1.0,50.0,0.19144789556808833,0.0
2566,BreadthFirst,Maze3_medium.txt,2000,440,44,0,23.463,160,0,1.0,45.45,0.1771548497113251,0.0
2567,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.563,166,0,1.0,44.44,0.18065396700206526,0.0
2568,BreadthFirst,Maze3_medium.txt,2000,400,40,0,22.6225,155,0,1.0,50.0,0.16760296500661914,0.0
2569,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.8265,162,0,1.0,46.51,0.18712648653867497,0.0
2570,BreadthFirst,Maze3_medium.txt,2000,380,38,0,25.8835,158,0,1.0,52.63,0.18219075166695975,0.0
2571,BreadthFirst,Maze3_medium.txt,2000,430,43,0,23.29,166,0,1.0,46.51,0.17714163223003193,0.0
2572,BreadthFirst,Maze3_medium.txt,2000,390,39,0,26.154,155,0,1.0,51.28,0.18395467728358905,0.0
2573,BreadthFirst,Maze3_medium.txt,438,70,7,0,27.9635,33,0,1.0,62.57,0.0905297317452669,0.0
2574,BreadthFirst,Maze3_medium.txt,2000,440,44,0,24.236,177,0,1.0,45.45,0.15486169179945786,0.0
2575,BreadthFirst,Maze3_medium.txt,2000,380,38,0,27.141,144,0,1.0,52.63,0.14598860364546395,0.0
2576,BreadthFirst,Maze3_medium.txt,2000,460,46,0,25.952,162,0,1.0,43.48,0.17379005000834213,0.0
2577,BreadthFirst,Maze3_medium.txt,2000,460,46,0,25.0045,159,0,1.0,43.48,0.17963606747812555,0.0
2578,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.3965,171,0,1.0,50.0,0.1805342603772182,0.0
2579,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.138,154,0,1.0,50.0,0.19167830580737727,0.0
2580,BreadthFirst,Maze3_medium.txt,2000,390,39,0,23.0705,167,0,1.0,51.28,0.16531989077914316,0.0
2581,BreadthFirst,Maze3_medium.txt,2000,360,36,0,26.6065,156,0,1.0,55.56,0.1488435292268907,0.0
2582,BreadthFirst,Maze3_medium.txt,2000,350,35,0,25.8595,164,0,1.0,57.14,0.12700143785585982,0.0
2583,BreadthFirst,Maze3_medium.txt,2000,400,40,0,26.383,161,0,1.0,50.0,0.18604231224752044,0.0
2584,BreadthFirst,Maze3_medium.txt,2000,350,35,0,27.835,137,0,1.0,57.14,0.09723292170275794,0.0
2585,BreadthFirst,Maze3_medium.txt,2000,360,36,0,27.0405,157,0,1.0,55.56,0.13946410338333415,0.0
2586,BreadthFirst,Maze3_medium.txt,2000,470,47,0,21.5795,175,0,1.0,42.55,0.14129905220792793,0.0
2587,BreadthFirst,Maze3_medium.txt,2000,430,43,0,25.98,154,0,1.0,46.51,0.17212648041769163,0.0
2588,BreadthFirst,Maze3_medium.txt,2000,390,39,0,23.699,161,0,1.0,51.28,0.1796270291591246,0.0
2589,BreadthFirst,Maze3_medium.txt,2000,370,37,0,27.789,153,0,1.0,54.05,0.14650087848459414,0.0
2590,BreadthFirst,Maze3_medium.txt,2000,360,36,0,29.046,153,0,1.0,55.56,0.11621868726532014,0.0
2591,BreadthFirst,Maze3_medium.txt,2000,450,45,0,24.098,166,0,1.0,44.44,0.1821738750343364,0.0
2592,BreadthFirst,Maze3_medium.txt,2000,380,38,0,24.823,157,0,1.0,52.63,0.18149459661107764,0.0
2593,BreadthFirst,Maze3_medium.txt,2000,470,47,0,25.628,166,0,1.0,42.55,0.17544296602072484,0.0
2594,BreadthFirst,Maze3_medium.txt,2000,430,43,0,24.8235,162,0,1.0,46.51,0.18481029971682378,0.0
2595,BreadthFirst,Maze3_medium.txt,2000,400,40,0,25.1445,147,0,1.0,50.0,0.1771589260774289,0.0
2596,BreadthFirst,Maze3_medium.txt,2000,350,35,0,25.343,164,0,1.0,57.14,0.126051775931597,0.0
2597,BreadthFirst,Maze3_medium.txt,2000,420,42,0,24.971,169,0,1.0,47.62,0.17870647367771003,0.0
2598,BreadthFirst,Maze3_medium.txt,2000,380,38,0,26.378,147,0,1.0,52.63,0.16836126442934585,0.0
2599,BreadthFirst,Maze3_medium.txt,2000,340,34,0,25.135,141,0,1.0,58.82,0.0989729386378817,0.0
2600,BreadthFirst,Maze3_medium.txt,2000,410,41,0,23.383,154,0,1.0,48.78,0.17498966918359532,0.0
2601,BreadthFirst,Maze4_hard.txt,185,20,2,0,30.2541,29,0,1.0,92.5,0.11935281135605574,0.0
2602,BreadthFirst,Maze4_hard.txt,408,50,5,0,30.7917,73,0,1.0,81.6,0.1056166937268731,0.0
2603,BreadthFirst,Maze4_hard.txt,1654,140,14,0,35.4027,180,0,1.0,118.14,0.03187666261668254,0.0
2604,BreadthFirst,Maze4_hard.txt,561,60,6,0,28.4189,60,0,1.0,93.5,0.12007587554016363,0.0
2605,BreadthFirst,Maze4_hard.txt,1428,140,14,0,29.6779,148,0,1.0,102.0,0.09942981449674904,0.0
2606,BreadthFirst,Maze4_hard.txt,2000,200,20,0,31.5705,203,0,1.0,100.0,0.06074098941880379,0.0
2607,BreadthFirst,Maze4_hard.txt,1411,130,13,0,37.0191,141,0,1.0,108.54,0.0629615683518735,0.0
2608,BreadthFirst,Maze4_hard.txt,2000,190,19,0,31.5175,226,0,1.0,105.26,0.0599700970354311,0.0
2609,BreadthFirst,Maze4_hard.txt,447,50,5,0,33.3087,67,0,1.0,89.4,0.10406578726429094,0.0
2610,BreadthFirst,Maze4_hard.txt,477,90,9,0,19.2558,77,0,1.0,53.0,0.0490470547601729,0.0
2611,BreadthFirst,Maze4_hard.txt,399,30,3,0,36.6065,25,0,1.0,133.0,0.11089775424203357,0.0
2612,BreadthFirst,Maze4_hard.txt,1391,170,17,0,34.0352,151,0,1.0,81.82,0.057217948871474356,0.0
2613,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2614,BreadthFirst,Maze4_hard.txt,988,110,11,0,26.6781,114,0,1.0,89.82,0.09350663824466743,0.0
2615,BreadthFirst,Maze4_hard.txt,902,90,9,0,35.6685,127,0,1.0,100.22,0.07220271164303793,0.0
2616,BreadthFirst,Maze4_hard.txt,1667,190,19,0,32.6251,201,0,1.0,87.74,0.04275159538575024,0.0
2617,BreadthFirst,Maze4_hard.txt,727,90,9,0,32.4223,105,0,1.0,80.78,0.10185311757212817,0.0
2618,BreadthFirst,Maze4_hard.txt,1152,130,13,0,31.2075,122,0,1.0,88.62,0.10950248099683635,0.0
2619,BreadthFirst,Maze4_hard.txt,49,10,1,0,19.4898,5,0,1.0,49.0,0.059962455673516546,0.0
2620,BreadthFirst,Maze4_hard.txt,958,120,12,0,28.071,120,0,1.0,79.83,0.09721885566420502,0.0
2621,BreadthFirst,Maze4_hard.txt,2000,200,20,0,32.4525,228,0,1.0,100.0,0.046522195443425396,0.0
2622,BreadthFirst,Maze4_hard.txt,387,50,5,0,30.2274,41,0,1.0,77.4,0.12373702329304997,0.0
2623,BreadthFirst,Maze4_hard.txt,1097,140,14,0,29.8241,117,0,1.0,78.36,0.08204463033221321,0.0
2624,BreadthFirst,Maze4_hard.txt,60,10,1,0,14.6333,8,0,1.0,60.0,0.04338542475305285,0.0
2625,BreadthFirst,Maze4_hard.txt,642,50,5,0,28.6542,72,0,1.0,128.4,0.10994352318351908,0.0
2626,BreadthFirst,Maze4_hard.txt,2000,170,17,0,32.1995,260,0,1.0,117.65,0.02034420624648381,0.0
2627,BreadthFirst,Maze4_hard.txt,1107,100,10,0,30.4815,126,0,1.0,110.7,0.10435170143851752,0.0
2628,BreadthFirst,Maze4_hard.txt,327,50,5,0,24.1131,40,0,1.0,65.4,0.10613466601749072,0.0
2629,BreadthFirst,Maze4_hard.txt,1025,120,12,0,26.759,133,0,1.0,85.42,0.09893626431496577,0.0
2630,BreadthFirst,Maze4_hard.txt,588,80,8,0,27.2313,84,0,1.0,73.5,0.1057848299631276,0.0
2631,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2632,BreadthFirst,Maze4_hard.txt,741,60,6,0,30.4265,92,0,1.0,123.5,0.1145963799842526,0.0
2633,BreadthFirst,Maze4_hard.txt,2000,190,19,0,29.757,231,0,1.0,105.26,0.06858422677367759,0.0
2634,BreadthFirst,Maze4_hard.txt,694,80,8,0,27.3112,120,0,1.0,86.75,0.09624269078850906,0.0
2635,BreadthFirst,Maze4_hard.txt,486,50,5,0,36.3086,65,0,1.0,97.2,0.0874542080751296,0.0
2636,BreadthFirst,Maze4_hard.txt,716,100,10,0,27.683,108,0,1.0,71.6,0.08896127190994962,0.0
2637,BreadthFirst,Maze4_hard.txt,364,70,7,0,28.2995,52,0,1.0,52.0,0.08494233330523715,0.0
2638,BreadthFirst,Maze4_hard.txt,876,150,15,0,23.9361,136,0,1.0,58.4,0.03587810524975543,0.0
2639,BreadthFirst,Maze4_hard.txt,1559,190,19,0,30.0334,233,0,1.0,82.05,0.0495415382559089,0.0
2640,BreadthFirst,Maze4_hard.txt,582,90,9,0,23.6581,95,0,1.0,64.67,0.07430730848482181,0.0
2641,BreadthFirst,Maze4_hard.txt,156,30,3,0,18.359,32,0,1.0,52.0,0.07944127847065385,0.0
2642,BreadthFirst,Maze4_hard.txt,625,70,7,0,28.6,88,0,1.0,89.29,0.11078023936991538,0.0
2643,BreadthFirst,Maze4_hard.txt,952,80,8,0,33.4128,107,0,1.0,119.0,0.10103908027463593,0.0
2644,BreadthFirst,Maze4_hard.txt,613,90,9,0,27.7667,68,0,1.0,68.11,0.09805270662954868,0.0
2645,BreadthFirst,Maze4_hard.txt,172,30,3,0,22.1686,25,0,1.0,57.33,0.10159202275458523,0.0
2646,BreadthFirst,Maze4_hard.txt,1276,150,15,0,29.0055,165,0,1.0,85.07,0.09251643777956231,0.0
2647,BreadthFirst,Maze4_hard.txt,2000,210,21,0,29.74,243,0,1.0,95.24,0.05932082130968708,0.0
2648,BreadthFirst,Maze4_hard.txt,685,90,9,0,24.9051,127,0,1.0,76.11,0.06871827577005785,0.0
2649,BreadthFirst,Maze4_hard.txt,64,10,1,0,25.875,8,0,1.0,64.0,0.071134690788484,0.0
2650,BreadthFirst,Maze4_hard.txt,482,110,11,0,17.8444,82,0,1.0,43.82,0.017986049397823,0.0
2651,BreadthFirst,Maze4_hard.txt,1127,130,13,0,36.7285,130,0,1.0,86.69,0.06304552303539768,0.0
2652,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2653,BreadthFirst,Maze4_hard.txt,256,40,4,0,19.1836,26,0,1.0,64.0,0.08402162432831128,0.0
2654,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2655,BreadthFirst,Maze4_hard.txt,522,70,7,0,27.1897,67,0,1.0,74.57,0.10600149808667408,0.0
2656,BreadthFirst,Maze4_hard.txt,2000,220,22,0,31.8265,237,0,1.0,90.91,0.038000588682046255,0.0
2657,BreadthFirst,Maze4_hard.txt,161,20,2,0,36.2298,17,0,1.0,80.5,0.09376446272870342,0.0
2658,BreadthFirst,Maze4_hard.txt,1075,110,11,0,28.7805,142,0,1.0,97.73,0.10085348589092735,0.0
2659,BreadthFirst,Maze4_hard.txt,766,100,10,0,28.8251,97,0,1.0,76.6,0.09179678664467628,0.0
2660,BreadthFirst,Maze4_hard.txt,1526,200,20,0,30.0347,218,0,1.0,76.3,0.04692935561745071,0.0
2661,BreadthFirst,Maze4_hard.txt,249,30,3,0,35.4096,33,0,1.0,83.0,0.1156947253687467,0.0
2662,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2663,BreadthFirst,Maze4_hard.txt,2000,180,18,0,34.9055,254,0,1.0,111.11,0.006455683329788409,0.0
2664,BreadthFirst,Maze4_hard.txt,1886,210,21,0,29.5461,231,0,1.0,89.81,0.047261687345725334,0.0
2665,BreadthFirst,Maze4_hard.txt,820,110,11,0,30.2634,128,0,1.0,74.55,0.08317240496780998,0.0
2666,BreadthFirst,Maze4_hard.txt,1482,160,16,0,31.1815,191,0,1.0,92.62,0.07915839380269563,0.0
2667,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2668,BreadthFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
2669,BreadthFirst,Maze4_hard.txt,1086,140,14,0,31.1924,146,0,1.0,77.57,0.09067270474660138,0.0
2670,BreadthFirst,Maze4_hard.txt,445,40,4,0,38.3371,42,0,1.0,111.25,0.10335599506311588,0.0
2671,BreadthFirst,Maze4_hard.txt,1098,140,14,0,23.3169,161,0,1.0,78.43,0.053595662035526126,0.0
2672,BreadthFirst,Maze4_hard.txt,1720,170,17,0,31.543,196,0,1.0,101.18,0.05755948797586674,0.0
2673,BreadthFirst,Maze4_hard.txt,1372,160,16,0,33.0197,169,0,1.0,85.75,0.07531077333883873,0.0
2674,BreadthFirst,Maze4_hard.txt,319,30,3,0,28.1944,44,0,1.0,106.33,0.1297336072923675,0.0
2675,BreadthFirst,Maze4_hard.txt,193,30,3,0,20.4456,29,0,1.0,64.33,0.10047019271054602,0.0
2676,BreadthFirst,Maze4_hard.txt,378,30,3,0,25.7884,49,0,1.0,126.0,0.11386358036372202,0.0
2677,BreadthFirst,Maze4_hard.txt,199,40,4,0,20.8643,40,0,1.0,49.75,0.08800350844176952,0.0
2678,BreadthFirst,Maze4_hard.txt,226,30,3,0,27.292,33,0,1.0,75.33,0.12552252117974338,0.0
2679,BreadthFirst,Maze4_hard.txt,557,50,5,0,39.8779,54,0,1.0,111.4,0.07553595606522223,0.0
